meeting_date,ticker,rate_before,rate_after,rate_change,decision,stock_price_start,stock_price_end,spy_price_start,spy_price_end,stock_return_30d,spy_return_30d,relative_return_30d,outperformed_spy,CPIAUCSL,DPCREDIT,M2SL,T10Y2Y,UNRATE
2001-01-01,GS,6.4,5.98,-0.42,CUT,69.6411,79.1055,81.9977,87.2223,13.5903,6.3716,7.2186,1,175.6,2.0,4978.3,0.01,4.2
2001-01-01,JPM,6.4,5.98,-0.42,CUT,21.2677,26.7745,81.9977,87.2223,25.8928,6.3716,19.5211,1,175.6,2.0,4978.3,0.01,4.2
2001-01-01,MS,6.4,5.98,-0.42,CUT,35.4693,41.8191,81.9977,87.2223,17.9022,6.3716,11.5306,1,175.6,2.0,4978.3,0.01,4.2
2001-01-01,PNC,6.4,5.98,-0.42,CUT,32.9947,34.6352,81.9977,87.2223,4.972,6.3716,-1.3996,0,175.6,2.0,4978.3,0.01,4.2
2001-01-01,SCHW,6.4,5.98,-0.42,CUT,18.8495,19.1009,81.9977,87.2223,1.3337,6.3716,-5.0379,0,175.6,2.0,4978.3,0.01,4.2
2001-01-01,STT,6.4,5.98,-0.42,CUT,37.292,34.8192,81.9977,87.2223,-6.6309,6.3716,-13.0026,0,175.6,2.0,4978.3,0.01,4.2
2001-01-01,TFC,6.4,5.98,-0.42,CUT,14.094,14.3839,81.9977,87.2223,2.0569,6.3716,-4.3147,0,175.6,2.0,4978.3,0.01,4.2
2001-01-01,USB,6.4,5.98,-0.42,CUT,9.9567,10.1887,81.9977,87.2223,2.3302,6.3716,-4.0415,0,175.6,2.0,4978.3,0.01,4.2
2001-01-01,WFC,6.4,5.98,-0.42,CUT,13.5887,13.0375,81.9977,87.2223,-4.0563,6.3716,-10.428,0,175.6,2.0,4978.3,0.01,4.2
2001-02-01,AXP,5.98,5.49,-0.49,CUT,29.4429,26.839,87.8015,79.4052,-8.8439,-9.5628,0.7189,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,BAC,5.98,5.49,-0.49,CUT,14.2013,13.2258,87.8015,79.4052,-6.8691,-9.5628,2.6937,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,BK,5.98,5.49,-0.49,CUT,31.9907,30.0245,87.8015,79.4052,-6.1462,-9.5628,3.4167,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,C,5.98,5.49,-0.49,CUT,297.17,255.542,87.8015,79.4052,-14.0081,-9.5628,-4.4453,0,176.0,2.0,5017.0,0.55,4.2
2001-02-01,COF,5.98,5.49,-0.49,CUT,45.1972,41.0446,87.8015,79.4052,-9.1877,-9.5628,0.3751,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,GS,5.98,5.49,-0.49,CUT,82.2002,64.0842,87.8015,79.4052,-22.0389,-9.5628,-12.4761,0,176.0,2.0,5017.0,0.55,4.2
2001-02-01,JPM,5.98,5.49,-0.49,CUT,27.1932,22.7673,87.8015,79.4052,-16.2758,-9.5628,-6.7129,0,176.0,2.0,5017.0,0.55,4.2
2001-02-01,MS,5.98,5.49,-0.49,CUT,44.2849,30.8712,87.8015,79.4052,-30.2896,-9.5628,-20.7267,0,176.0,2.0,5017.0,0.55,4.2
2001-02-01,PNC,5.98,5.49,-0.49,CUT,34.5791,32.1178,87.8015,79.4052,-7.1179,-9.5628,2.4449,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,SCHW,5.98,5.49,-0.49,CUT,19.7012,14.3915,87.8015,79.4052,-26.9512,-9.5628,-17.3883,0,176.0,2.0,5017.0,0.55,4.2
2001-02-01,STT,5.98,5.49,-0.49,CUT,34.1748,32.032,87.8015,79.4052,-6.2701,-9.5628,3.2927,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,TFC,5.98,5.49,-0.49,CUT,14.3407,14.2307,87.8015,79.4052,-0.767,-9.5628,8.7958,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,USB,5.98,5.49,-0.49,CUT,10.0463,9.9297,87.8015,79.4052,-1.1606,-9.5628,8.4022,1,176.0,2.0,5017.0,0.55,4.2
2001-02-01,WFC,5.98,5.49,-0.49,CUT,12.7565,12.6122,87.8015,79.4052,-1.1312,-9.5628,8.4316,1,176.0,2.0,5017.0,0.55,4.2
2001-03-01,AXP,5.49,5.31,-0.18,CUT,26.6592,24.6194,79.3161,72.8915,-7.6514,-8.1,0.4486,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,BAC,5.49,5.31,-0.18,CUT,13.2959,14.5543,79.3161,72.8915,9.4646,-8.1,17.5646,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,BK,5.49,5.31,-0.18,CUT,30.3787,29.1329,79.3161,72.8915,-4.1009,-8.1,3.9991,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,C,5.49,5.31,-0.18,CUT,257.66,243.996,79.3161,72.8915,-5.3031,-8.1,2.7969,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,COF,5.49,5.31,-0.18,CUT,40.3504,40.6035,79.3161,72.8915,0.6273,-8.1,8.7273,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,GS,5.49,5.31,-0.18,CUT,63.7087,58.5276,79.3161,72.8915,-8.1325,-8.1,-0.0325,0,176.1,2.0,5074.8,0.46,4.3
2001-03-01,JPM,5.49,5.31,-0.18,CUT,22.4508,21.7156,79.3161,72.8915,-3.2747,-8.1,4.8253,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,MS,5.49,5.31,-0.18,CUT,31.3643,25.8164,79.3161,72.8915,-17.6886,-8.1,-9.5886,0,176.1,2.0,5074.8,0.46,4.3
2001-03-01,PNC,5.49,5.31,-0.18,CUT,32.7542,31.9353,79.3161,72.8915,-2.5001,-8.1,5.5999,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,SCHW,5.49,5.31,-0.18,CUT,14.8329,10.8533,79.3161,72.8915,-26.8295,-8.1,-18.7296,0,176.1,2.0,5074.8,0.46,4.3
2001-03-01,STT,5.49,5.31,-0.18,CUT,31.5417,28.4056,79.3161,72.8915,-9.9427,-8.1,-1.8427,0,176.1,2.0,5074.8,0.46,4.3
2001-03-01,TFC,5.49,5.31,-0.18,CUT,14.2779,13.893,79.3161,72.8915,-2.6958,-8.1,5.4042,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,USB,5.49,5.31,-0.18,CUT,10.0376,10.1799,79.3161,72.8915,1.4177,-8.1,9.5177,1,176.1,2.0,5074.8,0.46,4.3
2001-03-01,WFC,5.49,5.31,-0.18,CUT,12.5439,12.5768,79.3161,72.8915,0.2623,-8.1,8.3623,1,176.1,2.0,5074.8,0.46,4.3
2001-04-01,AXP,5.31,4.8,-0.51,CUT,24.6194,26.2495,72.8915,81.0934,6.6212,11.2522,-4.631,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,BAC,5.31,4.8,-0.51,CUT,14.5543,15.2118,72.8915,81.0934,4.5176,11.2522,-6.7346,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,BK,5.31,4.8,-0.51,CUT,29.1329,30.0613,72.8915,81.0934,3.1868,11.2522,-8.0654,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,C,5.31,4.8,-0.51,CUT,243.996,266.929,72.8915,81.0934,9.3989,11.2522,-1.8533,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,COF,5.31,4.8,-0.51,CUT,40.6035,46.186,72.8915,81.0934,13.7488,11.2522,2.4966,1,176.4,2.0,5139.1,0.75,4.4
2001-04-01,GS,5.31,4.8,-0.51,CUT,58.5276,64.5112,72.8915,81.0934,10.2236,11.2522,-1.0287,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,JPM,5.31,4.8,-0.51,CUT,21.7156,23.922,72.8915,81.0934,10.1604,11.2522,-1.0918,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,MS,5.31,4.8,-0.51,CUT,25.8164,31.3874,72.8915,81.0934,21.5793,11.2522,10.3271,1,176.4,2.0,5139.1,0.75,4.4
2001-04-01,PNC,5.31,4.8,-0.51,CUT,31.9353,30.9892,72.8915,81.0934,-2.9626,11.2522,-14.2148,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,SCHW,5.31,4.8,-0.51,CUT,10.8533,14.4349,72.8915,81.0934,33.0001,11.2522,21.7479,1,176.4,2.0,5139.1,0.75,4.4
2001-04-01,STT,5.31,4.8,-0.51,CUT,28.4056,32.1193,72.8915,81.0934,13.0738,11.2522,1.8216,1,176.4,2.0,5139.1,0.75,4.4
2001-04-01,TFC,5.31,4.8,-0.51,CUT,13.893,14.1038,72.8915,81.0934,1.5173,11.2522,-9.7349,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,USB,5.31,4.8,-0.51,CUT,10.1799,9.1136,72.8915,81.0934,-10.4746,11.2522,-21.7268,0,176.4,2.0,5139.1,0.75,4.4
2001-04-01,WFC,5.31,4.8,-0.51,CUT,12.5768,11.982,72.8915,81.0934,-4.7293,11.2522,-15.9815,0,176.4,2.0,5139.1,0.75,4.4
2001-05-01,AXP,4.8,4.21,-0.59,CUT,26.2495,26.1687,81.0934,80.3913,-0.3078,-0.8658,0.558,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,BAC,4.8,4.21,-0.59,CUT,15.2118,16.1178,81.0934,80.3913,5.9559,-0.8658,6.8217,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,BK,4.8,4.21,-0.59,CUT,30.0613,32.3605,81.0934,80.3913,7.6484,-0.8658,8.5142,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,C,4.8,4.21,-0.59,CUT,266.929,272.184,81.0934,80.3913,1.9687,-0.8658,2.8345,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,COF,4.8,4.21,-0.59,CUT,46.186,47.1022,81.0934,80.3913,1.9837,-0.8658,2.8495,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,GS,4.8,4.21,-0.59,CUT,64.5112,66.217,81.0934,80.3913,2.6442,-0.8658,3.51,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,JPM,4.8,4.21,-0.59,CUT,23.922,24.1282,81.0934,80.3913,0.862,-0.8658,1.7278,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,MS,4.8,4.21,-0.59,CUT,31.3874,32.2098,81.0934,80.3913,2.6202,-0.8658,3.486,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,PNC,4.8,4.21,-0.59,CUT,30.9892,32.6389,81.0934,80.3913,5.3235,-0.8658,6.1893,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,SCHW,4.8,4.21,-0.59,CUT,14.4349,13.6101,81.0934,80.3913,-5.7139,-0.8658,-4.8481,0,177.3,2.0,5137.2,1.07,4.3
2001-05-01,STT,4.8,4.21,-0.59,CUT,32.1193,33.9669,81.0934,80.3913,5.7523,-0.8658,6.6181,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,TFC,4.8,4.21,-0.59,CUT,14.1038,14.2896,81.0934,80.3913,1.3174,-0.8658,2.1832,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,USB,4.8,4.21,-0.59,CUT,9.1136,9.7055,81.0934,80.3913,6.4947,-0.8658,7.3605,1,177.3,2.0,5137.2,1.07,4.3
2001-05-01,WFC,4.8,4.21,-0.59,CUT,11.982,11.9769,81.0934,80.3913,-0.0426,-0.8658,0.8232,1,177.3,2.0,5137.2,1.07,4.3
2001-06-01,AXP,4.21,3.97,-0.24,CUT,26.3302,24.5471,80.8892,79.455,-6.7721,-1.773,-4.999,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,BAC,4.21,3.97,-0.24,CUT,15.805,16.4578,80.8892,79.455,4.1303,-1.773,5.9034,1,177.7,2.0,5180.1,1.17,4.5
2001-06-01,BK,4.21,3.97,-0.24,CUT,32.799,28.8939,80.8892,79.455,-11.9062,-1.773,-10.1331,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,C,4.21,3.97,-0.24,CUT,275.105,284.027,80.8892,79.455,3.2431,-1.773,5.0162,1,177.7,2.0,5180.1,1.17,4.5
2001-06-01,COF,4.21,3.97,-0.24,CUT,48.5056,44.1144,80.8892,79.455,-9.053,-1.773,-7.2799,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,GS,4.21,3.97,-0.24,CUT,67.3311,58.906,80.8892,79.455,-12.5129,-1.773,-10.7399,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,JPM,4.21,3.97,-0.24,CUT,24.0006,22.4837,80.8892,79.455,-6.3203,-1.773,-4.5472,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,MS,4.21,3.97,-0.24,CUT,32.304,31.5855,80.8892,79.455,-2.2242,-1.773,-0.4511,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,PNC,4.21,3.97,-0.24,CUT,32.997,31.2013,80.8892,79.455,-5.442,-1.773,-3.669,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,SCHW,4.21,3.97,-0.24,CUT,13.3132,11.583,80.8892,79.455,-12.9961,-1.773,-11.2231,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,STT,4.21,3.97,-0.24,CUT,33.5838,31.4187,80.8892,79.455,-6.4469,-1.773,-4.6738,0,177.7,2.0,5180.1,1.17,4.5
2001-06-01,TFC,4.21,3.97,-0.24,CUT,14.2342,14.5346,80.8892,79.455,2.1104,-1.773,3.8835,1,177.7,2.0,5180.1,1.17,4.5
2001-06-01,USB,4.21,3.97,-0.24,CUT,9.7926,10.2308,80.8892,79.455,4.4753,-1.773,6.2484,1,177.7,2.0,5180.1,1.17,4.5
2001-06-01,WFC,4.21,3.97,-0.24,CUT,12.038,11.9642,80.8892,79.455,-0.6131,-1.773,1.16,1,177.7,2.0,5180.1,1.17,4.5
2001-07-01,AXP,3.97,3.77,-0.2,CUT,24.5471,25.1074,79.455,77.6755,2.2826,-2.2396,4.5222,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,BAC,3.97,3.77,-0.2,CUT,16.4578,17.3066,79.455,77.6755,5.1574,-2.2396,7.3971,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,BK,3.97,3.77,-0.2,CUT,28.8939,26.6959,79.455,77.6755,-7.6071,-2.2396,-5.3675,0,177.4,2.0,5210.0,1.17,4.6
2001-07-01,C,3.97,3.77,-0.2,CUT,284.027,266.66,79.455,77.6755,-6.1146,-2.2396,-3.8749,0,177.4,2.0,5210.0,1.17,4.6
2001-07-01,COF,3.97,3.77,-0.2,CUT,44.1144,46.4945,79.455,77.6755,5.3953,-2.2396,7.6349,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,GS,3.97,3.77,-0.2,CUT,58.906,57.9856,79.455,77.6755,-1.5625,-2.2396,0.6771,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,JPM,3.97,3.77,-0.2,CUT,22.4837,21.4154,79.455,77.6755,-4.7514,-2.2396,-2.5118,0,177.4,2.0,5210.0,1.17,4.6
2001-07-01,MS,3.97,3.77,-0.2,CUT,31.5855,29.7457,79.455,77.6755,-5.8248,-2.2396,-3.5852,0,177.4,2.0,5210.0,1.17,4.6
2001-07-01,PNC,3.97,3.77,-0.2,CUT,31.2013,31.5128,79.455,77.6755,0.9984,-2.2396,3.238,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,SCHW,3.97,3.77,-0.2,CUT,11.583,10.8519,79.455,77.6755,-6.3118,-2.2396,-4.0722,0,177.4,2.0,5210.0,1.17,4.6
2001-07-01,STT,3.97,3.77,-0.2,CUT,31.4187,33.2949,79.455,77.6755,5.9716,-2.2396,8.2112,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,TFC,3.97,3.77,-0.2,CUT,14.5346,14.6972,79.455,77.6755,1.1187,-2.2396,3.3583,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,USB,3.97,3.77,-0.2,CUT,10.2308,10.4195,79.455,77.6755,1.8444,-2.2396,4.0841,1,177.4,2.0,5210.0,1.17,4.6
2001-07-01,WFC,3.97,3.77,-0.2,CUT,11.9642,11.7174,79.455,77.6755,-2.0628,-2.2396,0.1768,1,177.4,2.0,5210.0,1.17,4.6
2001-08-01,AXP,3.77,3.65,-0.12,CUT,25.8296,22.6733,78.162,73.0669,-12.2197,-6.5186,-5.7011,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,BAC,3.77,3.65,-0.12,CUT,17.1379,16.7299,78.162,73.0669,-2.3807,-6.5186,4.138,1,177.4,2.0,5243.8,1.28,4.9
2001-08-01,BK,3.77,3.65,-0.12,CUT,26.4222,23.6252,78.162,73.0669,-10.5858,-6.5186,-4.0672,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,C,3.77,3.65,-0.12,CUT,268.944,244.01,78.162,73.0669,-9.2711,-6.5186,-2.7524,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,COF,3.77,3.65,-0.12,CUT,47.5073,40.2462,78.162,73.0669,-15.2842,-6.5186,-8.7655,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,GS,3.77,3.65,-0.12,CUT,59.5126,55.8519,78.162,73.0669,-6.1511,-6.5186,0.3675,1,177.4,2.0,5243.8,1.28,4.9
2001-08-01,JPM,3.77,3.65,-0.12,CUT,21.5143,19.4865,78.162,73.0669,-9.4254,-6.5186,-2.9067,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,MS,3.77,3.65,-0.12,CUT,31.0286,26.5285,78.162,73.0669,-14.5031,-6.5186,-7.9844,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,PNC,3.77,3.65,-0.12,CUT,31.4558,31.6268,78.162,73.0669,0.5436,-6.5186,7.0623,1,177.4,2.0,5243.8,1.28,4.9
2001-08-01,SCHW,3.77,3.65,-0.12,CUT,11.0401,9.0269,78.162,73.0669,-18.2353,-6.5186,-11.7166,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,STT,3.77,3.65,-0.12,CUT,33.3692,30.0688,78.162,73.0669,-9.8906,-6.5186,-3.3719,0,177.4,2.0,5243.8,1.28,4.9
2001-08-01,TFC,3.77,3.65,-0.12,CUT,14.7928,14.6455,78.162,73.0669,-0.9958,-6.5186,5.5229,1,177.4,2.0,5243.8,1.28,4.9
2001-08-01,USB,3.77,3.65,-0.12,CUT,10.4414,10.6389,78.162,73.0669,1.8915,-6.5186,8.4101,1,177.4,2.0,5243.8,1.28,4.9
2001-08-01,WFC,3.77,3.65,-0.12,CUT,11.8497,11.771,78.162,73.0669,-0.6642,-6.5186,5.8545,1,177.4,2.0,5243.8,1.28,4.9
2001-09-01,AXP,3.65,3.07,-0.58,CUT,22.692,18.2905,72.5996,66.9931,-19.3967,-7.7225,-11.6742,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,BAC,3.65,3.07,-0.58,CUT,16.8414,16.1826,72.5996,66.9931,-3.9118,-7.7225,3.8107,1,178.1,2.0,5355.1,1.21,5.0
2001-09-01,BK,3.65,3.07,-0.58,CUT,23.4467,20.1916,72.5996,66.9931,-13.883,-7.7225,-6.1605,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,C,3.65,3.07,-0.58,CUT,245.928,222.433,72.5996,66.9931,-9.5536,-7.7225,-1.8311,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,COF,3.65,3.07,-0.58,CUT,38.1836,33.6893,72.5996,66.9931,-11.7702,-7.7225,-4.0477,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,GS,3.65,3.07,-0.58,CUT,55.5172,51.2498,72.5996,66.9931,-7.6866,-7.7225,0.0359,1,178.1,2.0,5355.1,1.21,5.0
2001-09-01,JPM,3.65,3.07,-0.58,CUT,19.6992,16.8158,72.5996,66.9931,-14.6371,-7.7225,-6.9146,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,MS,3.65,3.07,-0.58,CUT,25.9566,23.3212,72.5996,66.9931,-10.1531,-7.7225,-2.4306,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,PNC,3.65,3.07,-0.58,CUT,30.7291,27.205,72.5996,66.9931,-11.4683,-7.7225,-3.7458,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,SCHW,3.65,3.07,-0.58,CUT,8.9472,7.875,72.5996,66.9931,-11.9838,-7.7225,-4.2613,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,STT,3.65,3.07,-0.58,CUT,29.6725,27.8115,72.5996,66.9931,-6.2718,-7.7225,1.4507,1,178.1,2.0,5355.1,1.21,5.0
2001-09-01,TFC,3.65,3.07,-0.58,CUT,14.6773,14.534,72.5996,66.9931,-0.9763,-7.7225,6.7462,1,178.1,2.0,5355.1,1.21,5.0
2001-09-01,USB,3.65,3.07,-0.58,CUT,10.7662,9.7504,72.5996,66.9931,-9.4348,-7.7225,-1.7123,0,178.1,2.0,5355.1,1.21,5.0
2001-09-01,WFC,3.65,3.07,-0.58,CUT,11.8887,11.3745,72.5996,66.9931,-4.3251,-7.7225,3.3974,1,178.1,2.0,5355.1,1.21,5.0
2001-10-01,AXP,3.07,2.49,-0.58,CUT,18.2905,18.3723,66.9931,67.9762,0.4472,1.4675,-1.0202,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,BAC,3.07,2.49,-0.58,CUT,16.1826,16.1936,66.9931,67.9762,0.068,1.4675,-1.3995,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,BK,3.07,2.49,-0.58,CUT,20.1916,20.3438,66.9931,67.9762,0.7538,1.4675,-0.7137,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,C,3.07,2.49,-0.58,CUT,222.433,242.519,66.9931,67.9762,9.0301,1.4675,7.5627,1,177.6,2.0,5343.8,1.73,5.3
2001-10-01,COF,3.07,2.49,-0.58,CUT,33.6893,29.897,66.9931,67.9762,-11.2567,1.4675,-12.7242,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,GS,3.07,2.49,-0.58,CUT,51.2498,54.5805,66.9931,67.9762,6.499,1.4675,5.0315,1,177.6,2.0,5343.8,1.73,5.3
2001-10-01,JPM,3.07,2.49,-0.58,CUT,16.8158,17.66,66.9931,67.9762,5.0203,1.4675,3.5528,1,177.6,2.0,5343.8,1.73,5.3
2001-10-01,MS,3.07,2.49,-0.58,CUT,23.3212,24.4451,66.9931,67.9762,4.8192,1.4675,3.3518,1,177.6,2.0,5343.8,1.73,5.3
2001-10-01,PNC,3.07,2.49,-0.58,CUT,27.205,26.3069,66.9931,67.9762,-3.3012,1.4675,-4.7687,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,SCHW,3.07,2.49,-0.58,CUT,7.875,9.3312,66.9931,67.9762,18.4913,1.4675,17.0238,1,177.6,2.0,5343.8,1.73,5.3
2001-10-01,STT,3.07,2.49,-0.58,CUT,27.8115,28.2646,66.9931,67.9762,1.6292,1.4675,0.1617,1,177.6,2.0,5343.8,1.73,5.3
2001-10-01,TFC,3.07,2.49,-0.58,CUT,14.534,12.8829,66.9931,67.9762,-11.3603,1.4675,-12.8277,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,USB,3.07,2.49,-0.58,CUT,9.7504,7.873,66.9931,67.9762,-19.2553,1.4675,-20.7227,0,177.6,2.0,5343.8,1.73,5.3
2001-10-01,WFC,3.07,2.49,-0.58,CUT,11.3745,10.1055,66.9931,67.9762,-11.1565,1.4675,-12.624,0,177.6,2.0,5343.8,1.73,5.3
2001-11-01,AXP,2.49,2.09,-0.4,CUT,18.5658,20.0641,69.7174,72.8399,8.0702,4.4788,3.5914,1,177.5,2.0,5387.5,1.75,5.5
2001-11-01,BAC,2.49,2.09,-0.4,CUT,16.4571,16.8634,69.7174,72.8399,2.4688,4.4788,-2.01,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,BK,2.49,2.09,-0.4,CUT,20.3378,22.8501,69.7174,72.8399,12.3529,4.4788,7.8741,1,177.5,2.0,5387.5,1.75,5.5
2001-11-01,C,2.49,2.09,-0.4,CUT,247.277,250.806,69.7174,72.8399,1.4271,4.4788,-3.0517,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,COF,2.49,2.09,-0.4,CUT,31.4457,35.1583,69.7174,72.8399,11.8064,4.4788,7.3276,1,177.5,2.0,5387.5,1.75,5.5
2001-11-01,GS,2.49,2.09,-0.4,CUT,56.3543,60.0624,69.7174,72.8399,6.58,4.4788,2.1012,1,177.5,2.0,5387.5,1.75,5.5
2001-11-01,JPM,2.49,2.09,-0.4,CUT,18.1494,18.2543,69.7174,72.8399,0.578,4.4788,-3.9008,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,MS,2.49,2.09,-0.4,CUT,25.2097,26.1491,69.7174,72.8399,3.7263,4.4788,-0.7525,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,PNC,2.49,2.09,-0.4,CUT,26.6999,27.1455,69.7174,72.8399,1.6689,4.4788,-2.8099,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,SCHW,2.49,2.09,-0.4,CUT,9.5775,10.0489,69.7174,72.8399,4.9218,4.4788,0.443,1,177.5,2.0,5387.5,1.75,5.5
2001-11-01,STT,2.49,2.09,-0.4,CUT,28.2522,31.5913,69.7174,72.8399,11.8189,4.4788,7.3401,1,177.5,2.0,5387.5,1.75,5.5
2001-11-01,TFC,2.49,2.09,-0.4,CUT,13.1437,13.5852,69.7174,72.8399,3.359,4.4788,-1.1198,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,USB,2.49,2.09,-0.4,CUT,7.9704,8.3246,69.7174,72.8399,4.4445,4.4788,-0.0343,0,177.5,2.0,5387.5,1.75,5.5
2001-11-01,WFC,2.49,2.09,-0.4,CUT,10.2565,10.9273,69.7174,72.8399,6.5402,4.4788,2.0614,1,177.5,2.0,5387.5,1.75,5.5
2001-12-01,AXP,2.09,1.82,-0.27,CUT,20.0641,22.2803,72.8399,73.69,11.0456,1.1671,9.8785,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,BAC,2.09,1.82,-0.27,CUT,16.8634,17.4486,72.8399,73.69,3.4702,1.1671,2.3032,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,BK,2.09,1.82,-0.27,CUT,22.8501,24.4054,72.8399,73.69,6.8065,1.1671,5.6395,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,C,2.09,1.82,-0.27,CUT,250.806,269.893,72.8399,73.69,7.6103,1.1671,6.4432,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,COF,2.09,1.82,-0.27,CUT,35.1583,39.0688,72.8399,73.69,11.1226,1.1671,9.9555,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,GS,2.09,1.82,-0.27,CUT,60.0624,64.769,72.8399,73.69,7.8362,1.1671,6.6691,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,JPM,2.09,1.82,-0.27,CUT,18.2543,18.1544,72.8399,73.69,-0.5473,1.1671,-1.7143,0,177.4,2.0,5440.5,1.94,5.7
2001-12-01,MS,2.09,1.82,-0.27,CUT,26.1491,27.953,72.8399,73.69,6.8985,1.1671,5.7314,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,PNC,2.09,1.82,-0.27,CUT,27.1455,26.9299,72.8399,73.69,-0.7942,1.1671,-1.9613,0,177.4,2.0,5440.5,1.94,5.7
2001-12-01,SCHW,2.09,1.82,-0.27,CUT,10.0489,11.2162,72.8399,73.69,11.6162,1.1671,10.4491,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,STT,2.09,1.82,-0.27,CUT,31.5913,32.4979,72.8399,73.69,2.8698,1.1671,1.7027,1,177.4,2.0,5440.5,1.94,5.7
2001-12-01,TFC,2.09,1.82,-0.27,CUT,13.5852,14.4922,72.8399,73.69,6.6764,1.1671,5.5093,1,177.4,2.0,5440.5,1.94,5.7
